Timestamp,BlinkCount,MouthSize
2022-01-01 14:15:00,2,0.405706497657602
2022-01-01 14:20:00,2,0.32126815248890805
2022-01-01 14:25:00,3,0.2469425903643624
2022-01-01 14:30:00,2,0.6618425634941183
2022-01-01 14:35:00,2,0.3879131120769259
2022-01-01 14:40:00,2,0.07421639531198776
2022-01-01 14:45:00,2,0.8477506038213775
2022-01-01 14:50:00,4,0.5400988533074045
2022-01-01 14:55:00,4,0.7712655187259269
2022-01-01 15:00:00,2,0.5128505203563521
2022-01-01 15:05:00,2,0.7401737439233993
2022-01-01 15:10:00,2,0.6220397801561722
2022-01-01 15:15:00,2,0.9936724291387689
2022-01-01 15:20:00,3,0.5190879150646801
2022-01-01 15:25:00,2,0.5806356103878223
2022-01-01 15:30:00,4,0.888120208763524
2022-01-01 15:35:00,3,0.33179940308997363
2022-01-01 15:40:00,2,0.5574583535909341
2022-01-01 15:45:00,1,0.4799664356094913
2022-01-01 15:50:00,1,0.48149679407491486
2022-01-01 15:55:00,3,0.789213620372486
2022-01-01 16:00:00,3,0.4048780699897534
2022-01-01 16:05:00,1,0.0
2022-01-01 16:10:00,2,0.8378077161794694
2022-01-01 16:15:00,5,0.9046430646723417
2022-01-01 16:20:00,0,0.42283822115092506
2022-01-01 16:25:00,4,0.16409687090949449
2022-01-01 16:30:00,2,0.2258071536948696
2022-01-01 16:35:00,3,0.48932039160583307
2022-01-01 16:40:00,3,0.6685305889146074
2022-01-01 16:45:00,3,0.5803796070620421
2022-01-01 16:50:00,2,0.5962858340306364
2022-01-01 16:55:00,2,0.6923118475339017
2022-01-01 17:00:00,1,0.5425804212470596
2022-01-01 17:05:00,2,0.4412779951393687
2022-01-01 17:10:00,3,0.32518813480308967
2022-01-01 17:15:00,6,0.8990040781409785
2022-01-01 17:20:00,2,0.5159044431911979
2022-01-01 17:25:00,2,1.0
2022-01-01 17:30:00,3,0.4753358497498875
2022-01-01 17:35:00,2,0.7703662731014257
2022-01-01 17:40:00,4,0.03606750863286379
2022-01-01 17:45:00,4,0.2521003417892598
2022-01-01 17:50:00,4,0.983282937748323
2022-01-01 17:55:00,1,0.3824873586816487
2022-01-01 18:00:00,3,0.727024796248007
2022-01-01 18:05:00,1,0.6035740452942104
2022-01-01 18:10:00,1,0.21945604741721353
2022-01-01 18:15:00,4,0.5612080344940188
2022-01-01 18:20:00,4,0.6419741825869191
2022-01-01 18:25:00,4,0.8099538643328189
2022-01-01 18:30:00,3,0.5617084737574519
2022-01-01 18:35:00,2,0.39539278116566906
2022-01-01 18:40:00,2,0.5127218619222957
2022-01-01 18:45:00,3,1.0
2022-01-01 18:50:00,4,1.0
2022-01-01 18:55:00,2,1.0
2022-01-01 19:00:00,3,0.3523512831004296
2022-01-01 19:05:00,2,0.5684373042863622
2022-01-01 19:10:00,3,0.7527832174272322
2022-01-01 19:15:00,2,0.34509527681999763
2022-01-01 19:20:00,2,0.269883797621957
2022-01-01 19:25:00,4,0.7019639159731761
2022-01-01 19:30:00,2,0.41985529240284114
2022-01-01 19:35:00,2,0.364248270184686
2022-01-01 19:40:00,3,0.2624319215478501
2022-01-01 19:45:00,1,0.3274667482510579
2022-01-01 19:50:00,3,0.7912907552825184
2022-01-01 19:55:00,1,0.5851698953259445
2022-01-01 20:00:00,4,0.4192721360510224
2022-01-01 20:05:00,2,0.9450447570481441
2022-01-01 20:10:00,3,0.6544808787759627
2022-01-01 20:15:00,3,0.34479173438772365
2022-01-01 20:20:00,3,0.6244591411079341
2022-01-01 20:25:00,3,0.792942885639687
2022-01-01 20:30:00,2,0.24666209155001956
2022-01-01 20:35:00,3,0.45373510046736004
2022-01-01 20:40:00,1,0.5176371894373937
2022-01-01 20:45:00,3,0.7156234972415166
2022-01-01 20:50:00,3,0.8144364652542435
2022-01-01 20:55:00,1,0.645385473800242
2022-01-01 21:00:00,2,0.21566521228896368
2022-01-01 21:05:00,3,0.8047915738201217
2022-01-01 21:10:00,1,0.7727489397880388
2022-01-01 21:15:00,3,0.23608954455585618
2022-01-01 21:20:00,0,0.6156622489330908
2022-01-01 21:25:00,2,0.3556913822260483
2022-01-01 21:30:00,1,1.0
2022-01-01 21:35:00,4,0.28455774479572615
2022-01-01 21:40:00,3,0.47575685161992803
2022-01-01 21:45:00,3,1.0
2022-01-01 21:50:00,3,1.0
2022-01-01 21:55:00,3,0.15350105621567894
2022-01-01 22:00:00,2,0.8790455193587405
2022-01-01 22:05:00,2,0.818874430127414
2022-01-01 22:10:00,3,0.3115535745939979
2022-01-01 22:15:00,2,0.7390950497424296
2022-01-01 22:20:00,3,0.5421060241704722
2022-01-01 22:25:00,2,1.0
2022-01-01 22:30:00,2,0.9173837974918855
2022-01-01 22:35:00,2,0.6584187409150954
2022-01-01 22:40:00,5,0.49599981030916956
2022-01-01 22:45:00,3,1.0
2022-01-01 22:50:00,1,0.8681037106790852
2022-01-01 22:55:00,2,1.0
2022-01-01 23:00:00,2,1.0
2022-01-01 23:05:00,2,0.902619942873873
2022-01-01 23:10:00,3,0.25133819978234023
2022-01-01 23:15:00,2,0.47540500860824475
2022-01-01 23:20:00,2,0.3761747853665457
2022-01-01 23:25:00,2,0.33984011531272684
2022-01-01 23:30:00,3,1.0
2022-01-01 23:35:00,3,0.44760945986880574
2022-01-01 23:40:00,3,0.8999739828200058
2022-01-01 23:45:00,2,0.6878040518820179
2022-01-01 23:50:00,3,0.0
2022-01-01 23:55:00,3,0.37122638288302323
2022-01-02 00:00:00,3,0.6567358121404019
2022-01-02 00:05:00,2,1.0
2022-01-02 00:10:00,1,1.0
2022-01-02 00:15:00,3,0.10180751192905113
2022-01-02 00:20:00,3,0.1629341376524664
2022-01-02 00:25:00,1,0.14987148078607032
2022-01-02 00:30:00,1,0.5011297722520026
2022-01-02 00:35:00,2,0.3885934316354571
2022-01-02 00:40:00,4,1.0
2022-01-02 00:45:00,6,0.6565862374010177
2022-01-02 00:50:00,3,0.5542996837648262
2022-01-02 00:55:00,3,0.678305800027107
2022-01-02 01:00:00,3,0.894383157711621
2022-01-02 01:05:00,1,1.0
2022-01-02 01:10:00,2,0.25149225688101634
2022-01-02 01:15:00,3,0.3465025704114659
2022-01-02 01:20:00,2,1.0
2022-01-02 01:25:00,1,0.30834238334413183
2022-01-02 01:30:00,2,0.8226630311698737
2022-01-02 01:35:00,4,0.5055707405590913
2022-01-02 01:40:00,2,0.6020072443876667
2022-01-02 01:45:00,3,0.5257038744810875
2022-01-02 01:50:00,1,0.44445485622553127
2022-01-02 01:55:00,2,1.0
2022-01-02 02:00:00,2,0.5905377066519736
2022-01-02 02:05:00,3,1.0
2022-01-02 02:10:00,1,0.5851764105558405
2022-01-02 02:15:00,2,0.680442061566241
2022-01-02 02:20:00,4,0.6664911173166933
2022-01-02 02:25:00,4,0.583100829350071
2022-01-02 02:30:00,2,0.24579519820414725
2022-01-02 02:35:00,2,0.3155380808789474
2022-01-02 02:40:00,2,0.6004961549607215
2022-01-02 02:45:00,2,0.48948566278047634
2022-01-02 02:50:00,2,0.466007788835884
2022-01-02 02:55:00,3,0.496492694755714
2022-01-02 03:00:00,3,0.9402993817611633
2022-01-02 03:05:00,2,1.0
2022-01-02 03:10:00,3,0.4794522798949733
2022-01-02 03:15:00,1,0.7219514670429416
2022-01-02 03:20:00,2,0.5252920029966817
2022-01-02 03:25:00,2,0.5735017755512815
2022-01-02 03:30:00,4,0.38497316055710795
2022-01-02 03:35:00,2,0.5205001791106357
2022-01-02 03:40:00,2,1.0
2022-01-02 03:45:00,2,0.9319508125161449
2022-01-02 03:50:00,3,0.21232978345514936
2022-01-02 03:55:00,2,0.3983482630563904
2022-01-02 04:00:00,2,0.8767243562689799
2022-01-02 04:05:00,2,0.16550856862028002
2022-01-02 04:10:00,2,0.47283759180471174
2022-01-02 04:15:00,3,1.0
2022-01-02 04:20:00,3,0.86520474471382
2022-01-02 04:25:00,2,0.6953067959576293
2022-01-02 04:30:00,1,0.7654327920392329
2022-01-02 04:35:00,2,0.8418090611020546
2022-01-02 04:40:00,2,0.5014800666612957
2022-01-02 04:45:00,3,0.7081087176850226
2022-01-02 04:50:00,0,0.6965376377299973
2022-01-02 04:55:00,3,0.47918869210402804
2022-01-02 05:00:00,0,0.41836083659741974
2022-01-02 05:05:00,1,0.6113084460506759
2022-01-02 05:10:00,2,0.7816857204097346
2022-01-02 05:15:00,2,0.5287259649740735
2022-01-02 05:20:00,1,0.8101381111072438
2022-01-02 05:25:00,3,0.0
2022-01-02 05:30:00,2,0.6928255945308643
2022-01-02 05:35:00,3,0.6797490945214364
2022-01-02 05:40:00,2,0.07481642368795893
2022-01-02 05:45:00,3,0.7524727804760278
2022-01-02 05:50:00,2,0.7208807099891257
2022-01-02 05:55:00,3,0.3063685120688545
2022-01-02 06:00:00,2,0.4292597347792713
2022-01-02 06:05:00,2,0.719339161449127
2022-01-02 06:10:00,3,0.41627894575794944
2022-01-02 06:15:00,2,0.6844892265253169
2022-01-02 06:20:00,4,0.6789535570584514
2022-01-02 06:25:00,3,1.0
2022-01-02 06:30:00,3,0.3883868323633014
2022-01-02 06:35:00,4,0.48594170077892884
2022-01-02 06:40:00,3,0.6284021431625849
2022-01-02 06:45:00,2,0.02358336363727276
2022-01-02 06:50:00,2,1.0
2022-01-02 06:55:00,1,0.35357697254985243
2022-01-02 07:00:00,3,0.932510898512585
2022-01-02 07:05:00,2,0.8414948848492293
2022-01-02 07:10:00,3,0.2758738514969364
2022-01-02 07:15:00,3,1.0
2022-01-02 07:20:00,2,0.5429640842281196
2022-01-02 07:25:00,2,0.1896780867129788
2022-01-02 07:30:00,2,0.842137750999064
2022-01-02 07:35:00,3,0.02654115174963767
2022-01-02 07:40:00,2,0.3962287222806824
2022-01-02 07:45:00,2,0.4575337000800703
2022-01-02 07:50:00,2,0.29526920732837886
2022-01-02 07:55:00,3,1.0
2022-01-02 08:00:00,2,0.7110855001777017
2022-01-02 08:05:00,1,0.3887198143497517
2022-01-02 08:10:00,3,0.6831833104129968
2022-01-02 08:15:00,1,0.9561170395310806
2022-01-02 08:20:00,4,1.0
2022-01-02 08:25:00,0,1.0
2022-01-02 08:30:00,4,0.5201792133020663
2022-01-02 08:35:00,4,0.08645403546713104
2022-01-02 08:40:00,4,0.4585211707383882
2022-01-02 08:45:00,3,0.9976182737076232
2022-01-02 08:50:00,3,0.8482933001911109
2022-01-02 08:55:00,1,0.28703497719912535
2022-01-02 09:00:00,3,1.0
2022-01-02 09:05:00,2,0.49595382868490107
2022-01-02 09:10:00,4,0.5502410354910167
2022-01-02 09:15:00,1,0.5096757878390213
2022-01-02 09:20:00,3,0.8044720531267922
2022-01-02 09:25:00,3,0.6558970783525309
2022-01-02 09:30:00,3,0.5492234045161701
2022-01-02 09:35:00,3,0.775229298274647
2022-01-02 09:40:00,2,0.6161731205019239
2022-01-02 09:45:00,3,0.0
2022-01-02 09:50:00,1,0.5036583721525398
2022-01-02 09:55:00,3,0.333957723198345
2022-01-02 10:00:00,3,0.26937499674594995
2022-01-02 10:05:00,2,0.28772872028526225
2022-01-02 10:10:00,4,0.8516417354039737
2022-01-02 10:15:00,2,0.4949943144230587
2022-01-02 10:20:00,4,0.6206803254536338
2022-01-02 10:25:00,3,0.4769925759837634
2022-01-02 10:30:00,3,0.8103247709736647
2022-01-02 10:35:00,4,0.45480605261543094
2022-01-02 10:40:00,3,0.5734493742504034
2022-01-02 10:45:00,3,0.7031455168192994
2022-01-02 10:50:00,2,1.0
2022-01-02 10:55:00,3,0.0
2022-01-02 11:00:00,4,0.9006615051475266
2022-01-02 11:05:00,3,0.725140193246202
2022-01-02 11:10:00,1,1.0
2022-01-02 11:15:00,3,1.0
2022-01-02 11:20:00,2,1.0
2022-01-02 11:25:00,2,0.9073844865816052
2022-01-02 11:30:00,3,1.0
2022-01-02 11:35:00,3,0.7182962638944436
2022-01-02 11:40:00,4,0.26785708449593854
2022-01-02 11:45:00,2,0.6748472970615499
2022-01-02 11:50:00,4,0.5296568691476977
2022-01-02 11:55:00,1,0.5302041527596465
2022-01-02 12:00:00,2,0.41563130150786354
2022-01-02 12:05:00,3,0.3587746152318816
2022-01-02 12:10:00,3,0.3637115752958229
2022-01-02 12:15:00,2,0.3011684180882162
2022-01-02 12:20:00,3,0.4589475101757944
2022-01-02 12:25:00,3,0.19786219639121244
2022-01-02 12:30:00,1,0.9797393858870419
2022-01-02 12:35:00,2,0.4380826596794508
2022-01-02 12:40:00,2,0.4822886332096058
2022-01-02 12:45:00,3,0.8521988255301772
2022-01-02 12:50:00,2,0.816291717882478
2022-01-02 12:55:00,2,0.8582460935614475
2022-01-02 13:00:00,1,0.8856637555593136
2022-01-02 13:05:00,2,0.5677225532942384
2022-01-02 13:10:00,2,0.6877771820554603
2022-01-02 13:15:00,3,0.62137428775738
2022-01-02 13:20:00,1,0.75445285914047
2022-01-02 13:25:00,2,0.3476822848095885
2022-01-02 13:30:00,4,0.2059184825855765
2022-01-02 13:35:00,4,0.924466185785108
2022-01-02 13:40:00,3,0.22790671355449083
2022-01-02 13:45:00,5,0.3203128099239701
2022-01-02 13:50:00,2,1.0
2022-01-02 13:55:00,2,0.9919668672839145
2022-01-02 14:00:00,2,0.6440933545492171
2022-01-02 14:05:00,3,0.9762008574447691
2022-01-02 14:10:00,3,0.5528743799878226
2022-01-02 14:15:00,3,0.3502954897760197
2022-01-02 14:20:00,1,0.5360452165316256
2022-01-02 14:25:00,2,0.7359567144246398
2022-01-02 14:30:00,2,0.6063336511972228
2022-01-02 14:35:00,4,0.4461827964236712
2022-01-02 14:40:00,2,0.33222721042922615
2022-01-02 14:45:00,3,0.8767407197473559
2022-01-02 14:50:00,1,0.88644030944212
2022-01-02 14:55:00,4,0.8743651209897405
2022-01-02 15:00:00,3,0.9877603854141752
2022-01-02 15:05:00,3,0.827001694361884
2022-01-02 15:10:00,1,0.9726891715744554
2022-01-02 15:15:00,2,0.8954959386413467
2022-01-02 15:20:00,3,0.9085742520156048
2022-01-02 15:25:00,2,0.44530879090285835
2022-01-02 15:30:00,3,0.13355408002025454
2022-01-02 15:35:00,3,0.28719938903083375
2022-01-02 15:40:00,1,0.6217629285798623
2022-01-02 15:45:00,3,1.0
2022-01-02 15:50:00,2,0.42050176081209606
2022-01-02 15:55:00,3,0.41790918440793245
2022-01-02 16:00:00,2,0.20664900565066296
2022-01-02 16:05:00,3,0.6092479929439012
2022-01-02 16:10:00,2,0.507430553405604
2022-01-02 16:15:00,3,0.41113289938742376
2022-01-02 16:20:00,2,0.4737473874479091
2022-01-02 16:25:00,2,0.8526318835032589
2022-01-02 16:30:00,3,0.4043428030790306
2022-01-02 16:35:00,2,0.0
2022-01-02 16:40:00,1,0.35382791924497836
2022-01-02 16:45:00,3,0.14947862787394683
2022-01-02 16:50:00,3,0.2867615552780143
2022-01-02 16:55:00,1,0.6864543009150493
2022-01-02 17:00:00,4,0.6266817250553067
2022-01-02 17:05:00,2,1.0
2022-01-02 17:10:00,1,0.6154780302606104
2022-01-02 17:15:00,3,0.9344028188131644
2022-01-02 17:20:00,0,0.3628480424253102
2022-01-02 17:25:00,3,0.3093702393240856
2022-01-02 17:30:00,4,0.6090864474582904
2022-01-02 17:35:00,2,0.7881108432493177
2022-01-02 17:40:00,4,0.028817281699531128
2022-01-02 17:45:00,2,0.557621209941578
2022-01-02 17:50:00,4,0.6077764504954968
2022-01-02 17:55:00,5,0.5952945492812247
2022-01-02 18:00:00,3,0.8667829951153829
2022-01-02 18:05:00,4,1.0
2022-01-02 18:10:00,4,1.0
2022-01-02 18:15:00,1,0.8245967197576098
2022-01-02 18:20:00,3,0.3472139199241762
2022-01-02 18:25:00,0,0.2558977021766736
2022-01-02 18:30:00,2,0.6796474284912252
2022-01-02 18:35:00,3,1.0
2022-01-02 18:40:00,3,0.4253758468100703
2022-01-02 18:45:00,2,0.6540854037189887
2022-01-02 18:50:00,3,0.60882150748705
2022-01-02 18:55:00,3,1.0
2022-01-02 19:00:00,2,0.3410187898479285
2022-01-02 19:05:00,2,0.4006326541926347
2022-01-02 19:10:00,3,0.9442048335776643
2022-01-02 19:15:00,1,0.15646763665875263
2022-01-02 19:20:00,3,0.7943808311241286
2022-01-02 19:25:00,3,0.5864895535863859
2022-01-02 19:30:00,3,0.46439340537775353
2022-01-02 19:35:00,2,0.6539515295746481
2022-01-02 19:40:00,1,0.5450122574947591
2022-01-02 19:45:00,0,0.4556038491385887
2022-01-02 19:50:00,4,0.5658419433766148
2022-01-02 19:55:00,3,1.0
2022-01-02 20:00:00,2,0.7405437795715408
2022-01-02 20:05:00,2,0.5221734417200142
2022-01-02 20:10:00,3,0.5639671514143586
2022-01-02 20:15:00,4,0.6406369872254312
2022-01-02 20:20:00,2,0.623106683717055
2022-01-02 20:25:00,3,0.3175132841917594
2022-01-02 20:30:00,3,0.6433209547770748
2022-01-02 20:35:00,1,0.2962564914514472
2022-01-02 20:40:00,1,0.0
2022-01-02 20:45:00,2,0.8325641977797671
2022-01-02 20:50:00,5,0.5524584412416395
2022-01-02 20:55:00,3,1.0
2022-01-02 21:00:00,2,0.369299949368471
2022-01-02 21:05:00,2,0.6717499076803752
2022-01-02 21:10:00,3,0.7338659006345828
2022-01-02 21:15:00,2,0.27302281252280247
2022-01-02 21:20:00,4,0.3686167563985475
2022-01-02 21:25:00,2,0.8514771815535502
2022-01-02 21:30:00,4,0.43728084410667833
2022-01-02 21:35:00,3,1.0
2022-01-02 21:40:00,1,0.6479252429781573
2022-01-02 21:45:00,3,0.5750134018432248
2022-01-02 21:50:00,2,0.48196240745859287
2022-01-02 21:55:00,4,0.3182886101665991
2022-01-02 22:00:00,4,0.8592118267400359
2022-01-02 22:05:00,2,0.20382840207914438
2022-01-02 22:10:00,0,1.0
2022-01-02 22:15:00,3,0.7233769811920658
2022-01-02 22:20:00,2,0.732040738827502
2022-01-02 22:25:00,3,0.978243331583479
2022-01-02 22:30:00,2,0.879705957360809
2022-01-02 22:35:00,3,0.6105757866845544
2022-01-02 22:40:00,3,0.298687466165182
2022-01-02 22:45:00,2,0.41315301599266985
2022-01-02 22:50:00,2,0.6866558871820989
2022-01-02 22:55:00,5,0.7731426827330188
2022-01-02 23:00:00,3,0.14331861887079744
2022-01-02 23:05:00,4,0.5489567949318185
2022-01-02 23:10:00,2,0.7606118144263541
2022-01-02 23:15:00,4,0.6068324520635624
2022-01-02 23:20:00,1,0.6858444020886714
2022-01-02 23:25:00,0,0.5576503268379548
2022-01-02 23:30:00,2,1.0
2022-01-02 23:35:00,2,0.7532425838394436
2022-01-02 23:40:00,4,0.7178852557005823
2022-01-02 23:45:00,2,0.7465367460534978
2022-01-02 23:50:00,3,0.6163295001625781
2022-01-02 23:55:00,3,0.8797391764690934
2022-01-03 00:00:00,3,0.4968288824271744
2022-01-03 00:05:00,3,0.7024725511971207
2022-01-03 00:10:00,2,0.8193856913555846
2022-01-03 00:15:00,2,0.33051749724040447
2022-01-03 00:20:00,0,1.0
2022-01-03 00:25:00,3,0.2690137600810301
2022-01-03 00:30:00,3,0.2561257051820614
2022-01-03 00:35:00,4,0.17142422766397541
2022-01-03 00:40:00,0,0.5941512771102082
2022-01-03 00:45:00,2,0.8194223836684638
2022-01-03 00:50:00,0,0.691140441266577
2022-01-03 00:55:00,3,0.006600675827111213
2022-01-03 01:00:00,3,1.0
2022-01-03 01:05:00,2,0.8555645861691286
2022-01-03 01:10:00,3,0.01269010784927116
2022-01-03 01:15:00,3,0.7420347721234983
2022-01-03 01:20:00,3,0.7746660353655505
2022-01-03 01:25:00,3,0.34611303942524607
2022-01-03 01:30:00,3,0.9368646442433353
2022-01-03 01:35:00,2,0.6228166200960841
2022-01-03 01:40:00,3,0.6324690251787919
2022-01-03 01:45:00,4,0.7055430799087905
2022-01-03 01:50:00,2,1.0
2022-01-03 01:55:00,3,0.44584105333788004
2022-01-03 02:00:00,3,0.4643767334769338
2022-01-03 02:05:00,3,0.5555129882635425
2022-01-03 02:10:00,3,0.7388605703770202
2022-01-03 02:15:00,3,0.4461400988234441
2022-01-03 02:20:00,1,0.4207906145358465
2022-01-03 02:25:00,3,0.6804712722291225
2022-01-03 02:30:00,2,0.6231406945139841
2022-01-03 02:35:00,4,0.6613659695135033
2022-01-03 02:40:00,2,0.3073082397210849
2022-01-03 02:45:00,3,0.3895471451571715
2022-01-03 02:50:00,3,0.6887815981598777
2022-01-03 02:55:00,3,0.43331036148689744
2022-01-03 03:00:00,3,0.3322807407959177
2022-01-03 03:05:00,2,0.6565148657306694
2022-01-03 03:10:00,3,0.6050667424146945
2022-01-03 03:15:00,2,0.940936929121244
2022-01-03 03:20:00,3,0.6694231866639477
2022-01-03 03:25:00,3,0.6782134989722749
2022-01-03 03:30:00,2,0.01433061476077413
2022-01-03 03:35:00,2,0.8555439865108678
2022-01-03 03:40:00,2,0.8679235442687627
2022-01-03 03:45:00,3,0.6043881814352824
2022-01-03 03:50:00,2,0.5330460877849699
2022-01-03 03:55:00,2,0.31403255289406584
2022-01-03 04:00:00,2,0.5111117520947768
2022-01-03 04:05:00,3,0.49484144776074734
2022-01-03 04:10:00,2,0.7910391446802668
2022-01-03 04:15:00,2,0.8245591061876896
2022-01-03 04:20:00,3,1.0
2022-01-03 04:25:00,3,0.11934385835813277
2022-01-03 04:30:00,1,0.7973058476111361
2022-01-03 04:35:00,2,0.4198911276029903
2022-01-03 04:40:00,2,0.4440235608233175
2022-01-03 04:45:00,4,0.8872779176516924
2022-01-03 04:50:00,3,0.4532106704107587
2022-01-03 04:55:00,2,0.8764400623176924
2022-01-03 05:00:00,3,0.5619390806164215
2022-01-03 05:05:00,3,1.0
2022-01-03 05:10:00,5,0.31911435866289195
2022-01-03 05:15:00,2,0.7714574164337
2022-01-03 05:20:00,3,0.5788060409423238
2022-01-03 05:25:00,4,0.011100217062747442
2022-01-03 05:30:00,2,0.20886214003111941
2022-01-03 05:35:00,1,0.4963122100303783
2022-01-03 05:40:00,3,0.5875926335134225
2022-01-03 05:45:00,1,0.9998774699162623
2022-01-03 05:50:00,3,0.48331259540085775
2022-01-03 05:55:00,1,0.7112143222162302
2022-01-03 06:00:00,2,1.0
2022-01-03 06:05:00,2,0.32913941420113935
2022-01-03 06:10:00,3,0.8554597179994734
2022-01-03 06:15:00,1,0.9500957251511102
2022-01-03 06:20:00,2,0.8022698131189473
2022-01-03 06:25:00,2,0.5216772425115962
2022-01-03 06:30:00,2,0.10118826380771828
2022-01-03 06:35:00,1,0.8544537670374073
2022-01-03 06:40:00,2,0.6560266895821093
2022-01-03 06:45:00,1,0.4488778885607776
2022-01-03 06:50:00,2,0.744907135225659
2022-01-03 06:55:00,3,0.693355793569621
2022-01-03 07:00:00,3,0.9646055353763284
2022-01-03 07:05:00,0,0.5439122857400254
2022-01-03 07:10:00,2,1.0
2022-01-03 07:15:00,1,0.2891917006849887
2022-01-03 07:20:00,3,0.4507629065842701
2022-01-03 07:25:00,2,0.775525426438262
2022-01-03 07:30:00,3,0.910227355950548
2022-01-03 07:35:00,2,1.0
2022-01-03 07:40:00,3,0.659519559587488
2022-01-03 07:45:00,3,0.7138703329499733
2022-01-03 07:50:00,3,0.18239804063812348
2022-01-03 07:55:00,3,0.6738146771636899
2022-01-03 08:00:00,4,0.6486152879064072
2022-01-03 08:05:00,3,0.60022342633768
2022-01-03 08:10:00,3,0.43424203793413463
2022-01-03 08:15:00,4,0.6298024467012345
2022-01-03 08:20:00,4,0.5766658196555768
2022-01-03 08:25:00,2,0.5303653231062937
2022-01-03 08:30:00,4,0.44214668379112687
2022-01-03 08:35:00,4,0.3975952619730022
2022-01-03 08:40:00,2,0.751728442803524
2022-01-03 08:45:00,2,0.8760859646760228
2022-01-03 08:50:00,2,0.9870291023251362
2022-01-03 08:55:00,2,0.9770743729610629
2022-01-03 09:00:00,2,0.47727803014136616
2022-01-03 09:05:00,2,0.7565082308705845
2022-01-03 09:10:00,2,0.7365339992683889
2022-01-03 09:15:00,3,0.42573134767518817
2022-01-03 09:20:00,2,0.3256199877984445
2022-01-03 09:25:00,1,0.81120317838344
2022-01-03 09:30:00,3,0.5883076219670265
2022-01-03 09:35:00,4,0.908372782656734
2022-01-03 09:40:00,1,0.700698152149809
2022-01-03 09:45:00,3,0.5411983718469491
2022-01-03 09:50:00,2,0.6102502009670432
2022-01-03 09:55:00,4,0.6546937576576679
2022-01-03 10:00:00,5,0.6724532631058091
2022-01-03 10:05:00,4,0.6774537878260749
2022-01-03 10:10:00,1,0.3530912395532769
2022-01-03 10:15:00,2,0.2963392625896589
2022-01-03 10:20:00,4,0.8392500313197513
2022-01-03 10:25:00,3,1.0
2022-01-03 10:30:00,4,0.09019761461981712
2022-01-03 10:35:00,1,0.44921655014232886
2022-01-03 10:40:00,2,0.3100308845241746
2022-01-03 10:45:00,1,0.04027567283857847
2022-01-03 10:50:00,2,0.5606626108440302
2022-01-03 10:55:00,2,0.30936478628128483
2022-01-03 11:00:00,2,0.815340668316624
2022-01-03 11:05:00,1,0.06984818691001404
2022-01-03 11:10:00,3,0.9539223404583432
2022-01-03 11:15:00,2,0.7936416967392637
2022-01-03 11:20:00,4,0.5901348141484174
2022-01-03 11:25:00,3,0.6468413691674819
2022-01-03 11:30:00,2,0.4199450114636134
2022-01-03 11:35:00,5,0.5772445062139473
2022-01-03 11:40:00,2,0.6092487960560097
2022-01-03 11:45:00,4,0.3096594029979366
